42 ns: U U UUUU UUUU UUUU
29274 ns: 0 0 0000 0000 0000
29316 ns: 0 0 0000 0000 0000
29358 ns: 0 0 0000 0000 0000
29400 ns: 0 0 0000 0000 0000
29442 ns: 0 0 0000 0000 0000
29484 ns: 0 0 0000 0000 0000
29526 ns: 0 0 0000 0000 0000
29568 ns: 0 0 0000 0000 0000
29610 ns: 0 0 0000 0000 0000
29652 ns: 0 0 0000 0000 0000
29694 ns: 0 0 0000 0000 0000
29736 ns: 0 0 0000 0000 0000
29778 ns: 0 0 0000 0000 0000
29820 ns: 0 0 0000 0000 0000
29862 ns: 0 0 0000 0000 0000
29904 ns: 0 0 0000 0000 0000
29946 ns: 0 0 0000 0000 0000
29988 ns: 0 0 0000 0000 0000
30030 ns: 0 0 0000 0000 0000
30072 ns: 0 0 0000 0000 0000
30114 ns: 0 0 0000 0000 0000
30156 ns: 0 0 0000 0000 0000
30198 ns: 0 0 0000 0000 0000
30240 ns: 0 0 0000 0000 0000
30282 ns: 1 0 0000 0000 0000
30324 ns: 1 0 0000 0000 0000
30366 ns: 1 0 0000 0000 0000
30408 ns: 1 0 0000 0000 0000
30450 ns: 1 0 0000 0000 0000
30492 ns: 1 0 0000 0000 0000
30534 ns: 1 0 0000 0000 0000
30576 ns: 1 0 0000 0000 0000
30618 ns: 1 0 0000 0000 0000
30660 ns: 1 0 0000 0000 0000
30702 ns: 1 0 0000 0000 0000
30744 ns: 1 0 0000 0000 0000
30786 ns: 1 0 0000 0000 0000
30828 ns: 1 0 0000 0000 0000
30870 ns: 1 0 0000 0000 0000
30912 ns: 1 0 0000 0000 0000
30954 ns: 1 0 0000 0000 0000
30996 ns: 1 0 0000 0000 0000
31038 ns: 1 0 0000 0000 0000
31080 ns: 1 0 0000 0000 0000
31122 ns: 1 0 0000 0000 0000
31164 ns: 1 0 0000 0000 0000
31206 ns: 1 0 0000 0000 0000
31248 ns: 1 0 0000 0000 0000
31290 ns: 1 0 0000 0000 0000
31332 ns: 1 0 0000 0000 0000
31374 ns: 1 0 0000 0000 0000
31416 ns: 1 0 0000 0000 0000
31458 ns: 1 0 0000 0000 0000
31500 ns: 1 0 0000 0000 0000
31542 ns: 1 0 0000 0000 0000
31584 ns: 1 0 0000 0000 0000
31626 ns: 1 0 0000 0000 0000
31668 ns: 1 0 0000 0000 0000
31710 ns: 1 0 0000 0000 0000
31752 ns: 1 0 0000 0000 0000
31794 ns: 1 0 0000 0000 0000
31836 ns: 1 0 0000 0000 0000
31878 ns: 1 0 0000 0000 0000
31920 ns: 1 0 0000 0000 0000
31962 ns: 1 0 0000 0000 0000
32004 ns: 1 0 0000 0000 0000
32046 ns: 1 0 0000 0000 0000
32088 ns: 1 0 0000 0000 0000
32130 ns: 1 0 0000 0000 0000
32172 ns: 1 0 0000 0000 0000
32214 ns: 1 0 0000 0000 0000
32256 ns: 1 0 0000 0000 0000
32298 ns: 1 0 0000 0000 0000
32340 ns: 1 0 0000 0000 0000
32382 ns: 1 0 0000 0000 0000
32424 ns: 1 0 0000 0000 0000
32466 ns: 1 0 0000 0000 0000
32508 ns: 1 0 0000 0000 0000
32550 ns: 1 0 0000 0000 0000
32592 ns: 1 0 0000 0000 0000
32634 ns: 1 0 0000 0000 0000
32676 ns: 1 0 0000 0000 0000
32718 ns: 1 0 0000 0000 0000
32760 ns: 1 0 0000 0000 0000
32802 ns: 1 0 0000 0000 0000
32844 ns: 1 0 0000 0000 0000
32886 ns: 1 0 0000 0000 0000
32928 ns: 1 0 0000 0000 0000
32970 ns: 1 0 0000 0000 0000
33012 ns: 1 0 0000 0000 0000
33054 ns: 1 0 0000 0000 0000
33096 ns: 1 0 0000 0000 0000
33138 ns: 1 0 0000 0000 0000
33180 ns: 1 0 0000 0000 0000
33222 ns: 1 0 0000 0000 0000
33264 ns: 1 0 0000 0000 0000
33306 ns: 1 0 0000 0000 0000
33348 ns: 1 0 0000 0000 0000
33390 ns: 1 0 0000 0000 0000
33432 ns: 1 0 0000 0000 0000
33474 ns: 1 0 0000 0000 0000
33516 ns: 1 0 0000 0000 0000
33558 ns: 1 0 0000 0000 0000
33600 ns: 1 0 0000 0000 0000
33642 ns: 1 0 1111 0000 0000
33684 ns: 1 0 0000 0000 1111
33726 ns: 1 0 0000 0000 1111
33768 ns: 1 0 0000 0000 1111
33810 ns: 1 0 0000 0000 1111
33852 ns: 1 0 0000 0000 1111
33894 ns: 1 0 0000 0000 1111
33936 ns: 1 0 0000 0000 1111
33978 ns: 1 0 0000 0000 1111
34020 ns: 1 0 0000 0000 1111
34062 ns: 1 0 0000 0000 1111
34104 ns: 1 0 0000 0000 1111
34146 ns: 1 0 0000 0000 1111
34188 ns: 1 0 0000 0000 1111
34230 ns: 1 0 0000 0000 1111
34272 ns: 1 0 0000 0000 1111
34314 ns: 1 0 0000 0000 1111
34356 ns: 1 0 0000 0000 1111
34398 ns: 1 0 0000 0000 1111
34440 ns: 1 0 0000 0000 1111
34482 ns: 1 0 0000 0000 1111
34524 ns: 1 0 0000 0000 1111
34566 ns: 1 0 0000 0000 1111
34608 ns: 1 0 0000 0000 1111
34650 ns: 1 0 0000 0000 1111
34692 ns: 1 0 0000 0000 1111
34734 ns: 1 0 0000 0000 1111
34776 ns: 1 0 0000 0000 1111
34818 ns: 1 0 0000 0000 1111
34860 ns: 1 0 0000 0000 1111
34902 ns: 1 0 0000 0000 1111
34944 ns: 1 0 0000 0000 1111
34986 ns: 1 0 0000 0000 1111
35028 ns: 1 0 0000 0000 1111
35070 ns: 1 0 0000 0000 1111
35112 ns: 1 0 0000 0000 1111
35154 ns: 1 0 0000 0000 1111
35196 ns: 1 0 0000 0000 1111
35238 ns: 1 0 0000 0000 1111
35280 ns: 1 0 0000 0000 1111
35322 ns: 1 0 0000 0000 1111
35364 ns: 1 0 0000 0000 1111
35406 ns: 1 0 0000 0000 1111
35448 ns: 1 0 0000 0000 1111
35490 ns: 1 0 0000 0000 1111
35532 ns: 1 0 0000 0000 1111
35574 ns: 1 0 0000 0000 1111
35616 ns: 1 0 0000 0000 1111
35658 ns: 1 0 0000 0000 1111
35700 ns: 1 0 0000 0000 1111
35742 ns: 1 0 0000 0000 1111
35784 ns: 1 0 0000 0000 1111
35826 ns: 1 0 0000 0000 1111
35868 ns: 1 0 0000 0000 1111
35910 ns: 1 0 0000 0000 1111
35952 ns: 1 0 0000 0000 1111
35994 ns: 1 0 0000 0000 1111
36036 ns: 1 0 0000 0000 1111
36078 ns: 1 0 0000 0000 1111
36120 ns: 1 0 0000 0000 1111
36162 ns: 1 0 0000 0000 1111
36204 ns: 1 0 0000 0000 1111
36246 ns: 1 0 0000 0000 1111
36288 ns: 1 0 0000 0000 1111
36330 ns: 1 0 0000 0000 1111
36372 ns: 1 0 0000 0000 1111
36414 ns: 1 0 0000 0000 1111
36456 ns: 1 0 0000 0000 1111
36498 ns: 1 0 0000 0000 1111
36540 ns: 1 0 0000 0000 1111
36582 ns: 1 0 0000 0000 1111
36624 ns: 1 0 0000 0000 1111
36666 ns: 1 0 0000 0000 1111
36708 ns: 1 0 0000 0000 1111
36750 ns: 1 0 0000 0000 1111
36792 ns: 1 0 0000 0000 1111
36834 ns: 1 0 0000 0000 1111
36876 ns: 1 0 0000 0000 1111
36918 ns: 1 0 0000 0000 1111
36960 ns: 1 0 0000 0000 1111
37002 ns: 1 0 0000 0000 1111
37044 ns: 1 0 0000 0000 1111
37086 ns: 1 0 0000 0000 1111
37128 ns: 1 0 0000 0000 1111
37170 ns: 1 0 0000 0000 1111
37212 ns: 1 0 0000 0000 1111
37254 ns: 1 0 0000 0000 1111
37296 ns: 1 0 0000 0000 1111
37338 ns: 1 0 0000 0000 1111
37380 ns: 1 0 0000 0000 1111
37422 ns: 1 0 0000 0000 1111
37464 ns: 1 0 0000 0000 1111
37506 ns: 1 0 0000 0000 1111
37548 ns: 1 0 0000 0000 1111
37590 ns: 1 0 0000 0000 1111
37632 ns: 1 0 0000 0000 1111
37674 ns: 1 0 0000 0000 1111
37716 ns: 1 0 0000 0000 1111
37758 ns: 1 0 0000 0000 1111
37800 ns: 1 0 0000 0000 1111
37842 ns: 1 0 0000 0000 1111
37884 ns: 1 0 0000 0000 1111
37926 ns: 1 0 0000 0000 1111
37968 ns: 1 0 0000 0000 1111
38010 ns: 1 0 0000 0000 1111
38052 ns: 1 0 0000 0000 1111
38094 ns: 1 0 0000 0000 1111
38136 ns: 1 0 0000 0000 1111
38178 ns: 1 0 0000 0000 1111
38220 ns: 1 0 0000 0000 1111
38262 ns: 1 0 0000 0000 1111
38304 ns: 1 0 0000 0000 1111
38346 ns: 1 0 0000 0000 1111
38388 ns: 1 0 0000 0000 1111
38430 ns: 1 0 0000 0000 1111
38472 ns: 1 0 0000 0000 1111
38514 ns: 1 0 0000 0000 1111
38556 ns: 1 0 0000 0000 1111
38598 ns: 1 0 0000 0000 1111
38640 ns: 1 0 0000 0000 1111
38682 ns: 1 0 0000 0000 1111
38724 ns: 1 0 0000 0000 1111
38766 ns: 1 0 0000 0000 1111
38808 ns: 1 0 0000 0000 1111
38850 ns: 1 0 0000 0000 1111
38892 ns: 1 0 0000 0000 1111
38934 ns: 1 0 0000 0000 1111
38976 ns: 1 0 0000 0000 1111
39018 ns: 1 0 0000 0000 1111
39060 ns: 1 0 0000 0000 1111
39102 ns: 1 0 0000 0000 1111
39144 ns: 1 0 0000 0000 1111
39186 ns: 1 0 0000 0000 1111
39228 ns: 1 0 0000 0000 1111
39270 ns: 1 0 0000 0000 1111
39312 ns: 1 0 0000 0000 1111
39354 ns: 1 0 0000 0000 1111
39396 ns: 1 0 0000 0000 1111
39438 ns: 1 0 0000 0000 1111
39480 ns: 1 0 0000 0000 1111
39522 ns: 1 0 0000 0000 1111
39564 ns: 1 0 0000 0000 1111
39606 ns: 1 0 0000 0000 1111
39648 ns: 1 0 0000 0000 1111
39690 ns: 1 0 0000 0000 1111
39732 ns: 1 0 0000 0000 1111
39774 ns: 1 0 0000 0000 1111
39816 ns: 1 0 0000 0000 1111
39858 ns: 1 0 0000 0000 1111
39900 ns: 1 0 0000 0000 1111
39942 ns: 1 0 0000 0000 1111
39984 ns: 1 0 0000 0000 1111
40026 ns: 1 0 0000 0000 1111
40068 ns: 1 0 0000 0000 1111
40110 ns: 1 0 0000 0000 1111
40152 ns: 1 0 0000 0000 1111
40194 ns: 1 0 0000 0000 1111
40236 ns: 1 0 0000 0000 1111
40278 ns: 1 0 0000 0000 1111
40320 ns: 1 0 0000 0000 1111
40362 ns: 1 0 0000 0000 1111
40404 ns: 1 0 0000 0000 1111
40446 ns: 1 0 0000 0000 1111
40488 ns: 1 0 0000 0000 1111
40530 ns: 1 0 0000 0000 1111
40572 ns: 1 0 0000 0000 1111
40614 ns: 1 0 0000 0000 1111
40656 ns: 1 0 0000 0000 1111
40698 ns: 1 0 0000 0000 1111
40740 ns: 1 0 0000 0000 1111
40782 ns: 1 0 0000 0000 1111
40824 ns: 1 0 0000 0000 1111
40866 ns: 1 0 0000 0000 1111
40908 ns: 1 0 0000 0000 1111
40950 ns: 1 0 0000 0000 1111
40992 ns: 1 0 0000 0000 1111
41034 ns: 1 0 0000 0000 1111
41076 ns: 1 0 0000 0000 1111
41118 ns: 1 0 0000 0000 1111
41160 ns: 1 0 0000 0000 1111
41202 ns: 1 0 0000 0000 1111
41244 ns: 1 0 0000 0000 1111
41286 ns: 1 0 0000 0000 1111
41328 ns: 1 0 0000 0000 1111
41370 ns: 1 0 0000 0000 1111
41412 ns: 1 0 0000 0000 1111
41454 ns: 1 0 0000 0000 1111
41496 ns: 1 0 0000 0000 1111
41538 ns: 1 0 0000 0000 1111
41580 ns: 1 0 0000 0000 1111
41622 ns: 1 0 0000 0000 1111
41664 ns: 1 0 0000 0000 1111
41706 ns: 1 0 0000 0000 1111
41748 ns: 1 0 0000 0000 1111
41790 ns: 1 0 0000 0000 1111
41832 ns: 1 0 0000 0000 1111
41874 ns: 1 0 0000 0000 1111
41916 ns: 1 0 0000 0000 1111
41958 ns: 1 0 0000 0000 1111
42000 ns: 1 0 0000 0000 1111
42042 ns: 1 0 0000 0000 1111
42084 ns: 1 0 0000 0000 1111
42126 ns: 1 0 0000 0000 1111
42168 ns: 1 0 0000 0000 1111
42210 ns: 1 0 0000 0000 1111
42252 ns: 1 0 0000 0000 1111
42294 ns: 1 0 0000 0000 1111
42336 ns: 1 0 0000 0000 1111
42378 ns: 1 0 0000 0000 1111
42420 ns: 1 0 0000 0000 1111
42462 ns: 1 0 0000 0000 1111
42504 ns: 1 0 0000 0000 1111
42546 ns: 1 0 0000 0000 1111
42588 ns: 1 0 0000 0000 1111
42630 ns: 1 0 0000 0000 1111
42672 ns: 1 0 0000 0000 1111
42714 ns: 1 0 0000 0000 1111
42756 ns: 1 0 0000 0000 1111
42798 ns: 1 0 0000 0000 1111
42840 ns: 1 0 0000 0000 1111
42882 ns: 1 0 0000 0000 1111
42924 ns: 1 0 0000 0000 1111
42966 ns: 1 0 0000 0000 1111
43008 ns: 1 0 0000 0000 1111
43050 ns: 1 0 0000 0000 1111
43092 ns: 1 0 0000 0000 1111
43134 ns: 1 0 0000 0000 1111
43176 ns: 1 0 0000 0000 1111
43218 ns: 1 0 0000 0000 1111
43260 ns: 1 0 0000 0000 1111
43302 ns: 1 0 0000 0000 1111
43344 ns: 1 0 0000 0000 1111
43386 ns: 1 0 0000 0000 1111
43428 ns: 1 0 0000 0000 1111
43470 ns: 1 0 0000 0000 1111
43512 ns: 1 0 0000 0000 1111
43554 ns: 1 0 0000 0000 1111
43596 ns: 1 0 0000 0000 1111
43638 ns: 1 0 0000 0000 1111
43680 ns: 1 0 0000 0000 1111
43722 ns: 1 0 0000 0000 1111
43764 ns: 1 0 0000 0000 1111
43806 ns: 1 0 0000 0000 1111
43848 ns: 1 0 0000 0000 1111
43890 ns: 1 0 0000 0000 1111
43932 ns: 1 0 0000 0000 1111
43974 ns: 1 0 0000 0000 1111
44016 ns: 1 0 0000 0000 1111
44058 ns: 1 0 0000 0000 1111
44100 ns: 1 0 0000 0000 1111
44142 ns: 1 0 0000 0000 1111
44184 ns: 1 0 0000 0000 1111
44226 ns: 1 0 0000 0000 1111
44268 ns: 1 0 0000 0000 1111
44310 ns: 1 0 0000 0000 1111
44352 ns: 1 0 0000 0000 1111
44394 ns: 1 0 0000 0000 1111
44436 ns: 1 0 0000 0000 1111
44478 ns: 1 0 0000 0000 1111
44520 ns: 1 0 0000 0000 1111
44562 ns: 1 0 0000 0000 1111
44604 ns: 1 0 0000 0000 1111
44646 ns: 1 0 0000 0000 1111
44688 ns: 1 0 0000 0000 1111
44730 ns: 1 0 0000 0000 1111
44772 ns: 1 0 0000 0000 1111
44814 ns: 1 0 0000 0000 1111
44856 ns: 1 0 0000 0000 1111
44898 ns: 1 0 0000 0000 1111
44940 ns: 1 0 0000 0000 1111
44982 ns: 1 0 0000 0000 1111
45024 ns: 1 0 0000 0000 1111
45066 ns: 1 0 0000 0000 1111
45108 ns: 1 0 0000 0000 1111
45150 ns: 1 0 0000 0000 1111
45192 ns: 1 0 0000 0000 1111
45234 ns: 1 0 0000 0000 1111
45276 ns: 1 0 0000 0000 1111
45318 ns: 1 0 0000 0000 1111
45360 ns: 1 0 0000 0000 1111
45402 ns: 1 0 0000 0000 1111
45444 ns: 1 0 0000 0000 1111
45486 ns: 1 0 0000 0000 1111
45528 ns: 1 0 0000 0000 1111
45570 ns: 1 0 0000 0000 1111
45612 ns: 1 0 0000 0000 1111
45654 ns: 1 0 0000 0000 1111
45696 ns: 1 0 0000 0000 1111
45738 ns: 1 0 0000 0000 1111
45780 ns: 1 0 0000 0000 1111
45822 ns: 1 0 0000 0000 1111
45864 ns: 1 0 0000 0000 1111
45906 ns: 1 0 0000 0000 1111
45948 ns: 1 0 0000 0000 1111
45990 ns: 1 0 0000 0000 1111
46032 ns: 1 0 0000 0000 1111
46074 ns: 1 0 0000 0000 1111
46116 ns: 1 0 0000 0000 1111
46158 ns: 1 0 0000 0000 1111
46200 ns: 1 0 0000 0000 1111
46242 ns: 1 0 0000 0000 1111
46284 ns: 1 0 0000 0000 1111
46326 ns: 1 0 0000 0000 1111
46368 ns: 1 0 0000 0000 1111
46410 ns: 1 0 0000 0000 1111
46452 ns: 1 0 0000 0000 1111
46494 ns: 1 0 0000 0000 1111
46536 ns: 1 0 0000 0000 1111
46578 ns: 1 0 0000 0000 1111
46620 ns: 1 0 0000 0000 1111
46662 ns: 1 0 0000 0000 1111
46704 ns: 1 0 0000 0000 1111
46746 ns: 1 0 0000 0000 1111
46788 ns: 1 0 0000 0000 1111
46830 ns: 1 0 0000 0000 1111
46872 ns: 1 0 0000 0000 1111
46914 ns: 1 0 0000 0000 1111
46956 ns: 1 0 0000 0000 1111
46998 ns: 1 0 0000 0000 1111
47040 ns: 1 0 0000 0000 1111
47082 ns: 1 0 0000 0000 1111
47124 ns: 1 0 0000 0000 1111
47166 ns: 1 0 0000 0000 1111
47208 ns: 1 0 0000 0000 1111
47250 ns: 1 0 0000 0000 1111
47292 ns: 1 0 0000 0000 1111
47334 ns: 1 0 0000 0000 1111
47376 ns: 1 0 0000 0000 1111
47418 ns: 1 0 0000 0000 1111
47460 ns: 1 0 0000 0000 1111
47502 ns: 1 0 0000 0000 1111
47544 ns: 1 0 0000 0000 1111
47586 ns: 1 0 0000 0000 1111
47628 ns: 1 0 0000 0000 1111
47670 ns: 1 0 0000 0000 1111
47712 ns: 1 0 0000 0000 1111
47754 ns: 1 0 0000 0000 1111
47796 ns: 1 0 0000 0000 1111
47838 ns: 1 0 0000 0000 1111
47880 ns: 1 0 0000 0000 1111
47922 ns: 1 0 0000 0000 1111
47964 ns: 1 0 0000 0000 1111
48006 ns: 1 0 0000 0000 1111
48048 ns: 1 0 0000 0000 1111
48090 ns: 1 0 0000 0000 1111
48132 ns: 1 0 0000 0000 1111
48174 ns: 1 0 0000 0000 1111
48216 ns: 1 0 0000 0000 1111
48258 ns: 1 0 0000 0000 1111
48300 ns: 1 0 0000 0000 1111
48342 ns: 1 0 0000 0000 1111
48384 ns: 1 0 0000 0000 1111
48426 ns: 1 0 0000 0000 1111
48468 ns: 1 0 0000 0000 1111
48510 ns: 1 0 0000 0000 1111
48552 ns: 1 0 0000 0000 1111
48594 ns: 1 0 0000 0000 1111
48636 ns: 1 0 0000 0000 1111
48678 ns: 1 0 0000 0000 1111
48720 ns: 1 0 0000 0000 1111
48762 ns: 1 0 0000 0000 1111
48804 ns: 1 0 0000 0000 1111
48846 ns: 1 0 0000 0000 1111
48888 ns: 1 0 0000 0000 1111
48930 ns: 1 0 0000 0000 1111
48972 ns: 1 0 0000 0000 1111
49014 ns: 1 0 0000 0000 1111
49056 ns: 1 0 0000 0000 1111
49098 ns: 1 0 0000 0000 1111
49140 ns: 1 0 0000 0000 1111
49182 ns: 1 0 0000 0000 1111
49224 ns: 1 0 0000 0000 1111
49266 ns: 1 0 0000 0000 1111
49308 ns: 1 0 0000 0000 1111
49350 ns: 1 0 0000 0000 1111
49392 ns: 1 0 0000 0000 1111
49434 ns: 1 0 0000 0000 1111
49476 ns: 1 0 0000 0000 1111
49518 ns: 1 0 0000 0000 1111
49560 ns: 1 0 0000 0000 1111
49602 ns: 1 0 0000 0000 1111
49644 ns: 1 0 0000 0000 1111
49686 ns: 1 0 0000 0000 1111
49728 ns: 1 0 0000 0000 1111
49770 ns: 1 0 0000 0000 1111
49812 ns: 1 0 0000 0000 1111
49854 ns: 1 0 0000 0000 1111
49896 ns: 1 0 0000 0000 1111
49938 ns: 1 0 0000 0000 1111
49980 ns: 1 0 0000 0000 1111
50022 ns: 1 0 0000 0000 1111
50064 ns: 1 0 0000 0000 1111
50106 ns: 1 0 0000 0000 1111
50148 ns: 1 0 0000 0000 1111
50190 ns: 1 0 0000 0000 1111
50232 ns: 1 0 0000 0000 1111
50274 ns: 1 0 0000 0000 1111
50316 ns: 1 0 0000 0000 1111
50358 ns: 1 0 0000 0000 1111
50400 ns: 1 0 0000 0000 1111
50442 ns: 1 0 0000 0000 1111
50484 ns: 1 0 0000 0000 1111
50526 ns: 1 0 0000 0000 1111
50568 ns: 1 0 0000 0000 1111
50610 ns: 1 0 0000 0000 1111
50652 ns: 1 0 0000 0000 1111
50694 ns: 1 0 0000 0000 1111
50736 ns: 1 0 0000 0000 1111
50778 ns: 1 0 0000 0000 1111
50820 ns: 1 0 0000 0000 1111
50862 ns: 1 0 0000 0000 1111
50904 ns: 1 0 0000 0000 1111
50946 ns: 1 0 0000 0000 1111
50988 ns: 1 0 0000 0000 1111
51030 ns: 1 0 0000 0000 1111
51072 ns: 1 0 0000 0000 1111
51114 ns: 1 0 0000 0000 1111
51156 ns: 1 0 0000 0000 1111
51198 ns: 1 0 0000 0000 1111
51240 ns: 1 0 0000 0000 1111
51282 ns: 1 0 0000 0000 1111
51324 ns: 1 0 0000 0000 1111
51366 ns: 1 0 0000 0000 1111
51408 ns: 1 0 0000 0000 1111
51450 ns: 1 0 0000 0000 1111
51492 ns: 1 0 0000 0000 1111
51534 ns: 1 0 0000 0000 1111
51576 ns: 1 0 0000 0000 1111
51618 ns: 1 0 0000 0000 1111
51660 ns: 1 0 0000 0000 1111
51702 ns: 1 0 0000 0000 1111
51744 ns: 1 0 0000 0000 1111
51786 ns: 1 0 0000 0000 1111
51828 ns: 1 0 0000 0000 1111
51870 ns: 1 0 0000 0000 1111
51912 ns: 1 0 0000 0000 1111
51954 ns: 1 0 0000 0000 1111
51996 ns: 1 0 0000 0000 1111
52038 ns: 1 0 0000 0000 1111
52080 ns: 1 0 0000 0000 1111
52122 ns: 1 0 0000 0000 1111
52164 ns: 1 0 0000 0000 1111
52206 ns: 1 0 0000 0000 1111
52248 ns: 1 0 0000 0000 1111
52290 ns: 1 0 0000 0000 1111
52332 ns: 1 0 0000 0000 1111
52374 ns: 1 0 0000 0000 1111
52416 ns: 1 0 0000 0000 1111
52458 ns: 1 0 0000 0000 1111
52500 ns: 1 0 0000 0000 1111
52542 ns: 1 0 0000 0000 1111
52584 ns: 1 0 0000 0000 1111
52626 ns: 1 0 0000 0000 1111
52668 ns: 1 0 0000 0000 1111
52710 ns: 1 0 0000 0000 1111
52752 ns: 1 0 0000 0000 1111
52794 ns: 1 0 0000 0000 1111
52836 ns: 1 0 0000 0000 1111
52878 ns: 1 0 0000 0000 1111
52920 ns: 1 0 0000 0000 1111
52962 ns: 1 0 0000 0000 1111
53004 ns: 1 0 0000 0000 1111
53046 ns: 1 0 0000 0000 1111
53088 ns: 1 0 0000 0000 1111
53130 ns: 1 0 0000 0000 1111
53172 ns: 1 0 0000 0000 1111
53214 ns: 1 0 0000 0000 1111
53256 ns: 1 0 0000 0000 1111
53298 ns: 1 0 0000 0000 1111
53340 ns: 1 0 0000 0000 1111
53382 ns: 1 0 0000 0000 1111
53424 ns: 1 0 0000 0000 1111
53466 ns: 1 0 0000 0000 1111
53508 ns: 1 0 0000 0000 1111
53550 ns: 1 0 0000 0000 1111
53592 ns: 1 0 0000 0000 1111
53634 ns: 1 0 0000 0000 1111
53676 ns: 1 0 0000 0000 1111
53718 ns: 1 0 0000 0000 1111
53760 ns: 1 0 0000 0000 1111
53802 ns: 1 0 0000 0000 1111
53844 ns: 1 0 0000 0000 1111
53886 ns: 1 0 0000 0000 1111
53928 ns: 1 0 0000 0000 1111
53970 ns: 1 0 0000 0000 1111
54012 ns: 1 0 0000 0000 1111
54054 ns: 1 0 0000 0000 1111
54096 ns: 1 0 0000 0000 1111
54138 ns: 1 0 0000 0000 1111
54180 ns: 1 0 0000 0000 1111
54222 ns: 1 0 0000 0000 1111
54264 ns: 1 0 0000 0000 1111
54306 ns: 1 0 0000 0000 1111
54348 ns: 1 0 0000 0000 1111
54390 ns: 1 0 0000 0000 1111
54432 ns: 1 0 0000 0000 1111
54474 ns: 1 0 0000 0000 1111
54516 ns: 1 0 0000 0000 1111
54558 ns: 1 0 0000 0000 1111
54600 ns: 1 0 0000 0000 1111
54642 ns: 1 0 0000 0000 1111
54684 ns: 1 0 0000 0000 1111
54726 ns: 1 0 0000 0000 1111
54768 ns: 1 0 0000 0000 1111
54810 ns: 1 0 0000 0000 1111
54852 ns: 1 0 0000 0000 1111
54894 ns: 1 0 0000 0000 1111
54936 ns: 1 0 0000 0000 1111
54978 ns: 1 0 0000 0000 1111
55020 ns: 1 0 0000 0000 1111
55062 ns: 1 0 0000 0000 1111
55104 ns: 1 0 0000 0000 1111
55146 ns: 1 0 0000 0000 1111
55188 ns: 1 0 0000 0000 1111
55230 ns: 1 0 0000 0000 1111
55272 ns: 1 0 0000 0000 1111
55314 ns: 1 0 0000 0000 1111
55356 ns: 1 0 0000 0000 1111
55398 ns: 1 0 0000 0000 1111
55440 ns: 1 0 0000 0000 1111
55482 ns: 1 0 0000 0000 1111
55524 ns: 1 0 0000 0000 1111
55566 ns: 1 0 0000 0000 1111
55608 ns: 1 0 0000 0000 1111
55650 ns: 1 0 0000 0000 1111
55692 ns: 1 0 0000 0000 1111
55734 ns: 1 0 0000 0000 1111
55776 ns: 1 0 0000 0000 1111
55818 ns: 1 0 0000 0000 1111
55860 ns: 1 0 0000 0000 1111
55902 ns: 1 0 0000 0000 1111
55944 ns: 1 0 0000 0000 1111
55986 ns: 1 0 0000 0000 1111
56028 ns: 1 0 0000 0000 1111
56070 ns: 1 0 0000 0000 1111
56112 ns: 1 0 0000 0000 1111
56154 ns: 1 0 0000 0000 1111
56196 ns: 1 0 0000 0000 1111
56238 ns: 1 0 0000 0000 1111
56280 ns: 1 0 0000 0000 1111
56322 ns: 1 0 0000 0000 1111
56364 ns: 1 0 0000 0000 1111
56406 ns: 1 0 0000 0000 1111
56448 ns: 1 0 0000 0000 1111
56490 ns: 1 0 0000 0000 1111
56532 ns: 1 0 0000 0000 1111
56574 ns: 1 0 0000 0000 1111
56616 ns: 1 0 0000 0000 1111
56658 ns: 1 0 0000 0000 1111
56700 ns: 1 0 0000 0000 1111
56742 ns: 1 0 0000 0000 1111
56784 ns: 1 0 0000 0000 1111
56826 ns: 1 0 0000 0000 1111
56868 ns: 1 0 0000 0000 1111
56910 ns: 1 0 0000 0000 1111
56952 ns: 1 0 0000 0000 1111
56994 ns: 1 0 0000 0000 1111
57036 ns: 1 0 0000 0000 1111
57078 ns: 1 0 0000 0000 1111
57120 ns: 1 0 0000 0000 1111
57162 ns: 1 0 0000 0000 1111
57204 ns: 1 0 0000 0000 1111
57246 ns: 1 0 0000 0000 1111
57288 ns: 1 0 0000 0000 1111
57330 ns: 1 0 0000 0000 1111
57372 ns: 1 0 0000 0000 1111
57414 ns: 1 0 0000 0000 1111
57456 ns: 1 0 0000 0000 1111
57498 ns: 1 0 0000 0000 1111
57540 ns: 1 0 0000 0000 1111
57582 ns: 1 0 0000 0000 1111
57624 ns: 1 0 0000 0000 1111
57666 ns: 1 0 0000 0000 1111
57708 ns: 1 0 0000 0000 1111
57750 ns: 1 0 0000 0000 1111
57792 ns: 1 0 0000 0000 1111
57834 ns: 1 0 0000 0000 1111
57876 ns: 1 0 0000 0000 1111
57918 ns: 1 0 0000 0000 1111
57960 ns: 1 0 0000 0000 1111
58002 ns: 1 0 0000 0000 1111
58044 ns: 1 0 0000 0000 1111
58086 ns: 1 0 0000 0000 1111
58128 ns: 1 0 0000 0000 1111
58170 ns: 1 0 0000 0000 1111
58212 ns: 1 0 0000 0000 1111
58254 ns: 1 0 0000 0000 1111
58296 ns: 1 0 0000 0000 1111
58338 ns: 1 0 0000 0000 1111
58380 ns: 1 0 0000 0000 1111
58422 ns: 1 0 0000 0000 1111
58464 ns: 1 0 0000 0000 1111
58506 ns: 1 0 0000 0000 1111
58548 ns: 1 0 0000 0000 1111
58590 ns: 1 0 0000 0000 1111
